Facility PK,FacilityName,Service Category,Service Type,BuildingNumber,PartnerType,PartnerTypeDetailed,Address,Address 2,Borough,Zipcode,Latitude,Longitude,Phone,AdditionalInfo,StartDate,EndDate,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Condoms (Male),FC2 (Female/Insertive Condoms),Lubricant,Facility Type,Website,Community Board,Council District,Census Tract,BIN,BBL,NTA
113739410,NYC Neighborhood Health Action Center,Free Safer Sex Products,Condoms and Lubricant,,Government,Government Agency,485 Throop Avenue,,Brooklyn,11221,40.685654,-73.941462,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser/fishbowl located in the hallway at this government agency. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,,,,,,
113739177,Big Russ Barber Shop,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,1931 Madison Avenue,,Manhattan,10035,40.80505,-73.940851,(347) 551-8320,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,,,,,,
113739233,CYAAPH FH at Rego Park,Free Safer Sex Products,Condoms and Lubricant,,Hospital,None,"95-25 Queens Boulevard,2nd Floor (Suite B)",,Queens,11374,40.7308361,-73.8631325,(516) 838-0355,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a clear plastic bin located at the reception desk at this location.Last Updated: 3/10/2021 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.co,19000101000000.000000000,19000101000000.000000000,,,9:30 AM - 4:30 PM,11:00 AM - 4:30 PM,,,,true,true,true,,https://pediatrics.northwell.edu/departments-services/pediatric-allergy-and-immunology/programs-services/center-for-young-adult-adolescent-pediatric-hiv,,,,,,
113739508,Vape Blvd,Free Safer Sex Products,Condoms and Lubricant,,Business,Retail Store,"34-43 Vernon Boulevard,Ground Floor",,Queens,11106,40.76453,-73.940884,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this retail store. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 AM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,true,true,true,,,,,,,,
113739519,West Vibe Salon,Free Safer Sex Products,Condoms and Lubricant,,Business,Beauty Salon,451 West 46 Street,,Manhattan,10036,40.761817,-73.992712,212-854-3612,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located in the front at this beauty salon. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,11:00 AM - 8:00 PM,11:00 AM - 8:00 PM,11:00 AM - 8:00 PM,11:00 AM - 8:00 PM,11:00 AM - 8:00 PM,10:00 AM - 6:00 PM,11:00 AM - 6:00 PM,true,true,true,,,,,,,,
113739212,Clinton Novelties/20 Clinton Ink,Free Safer Sex Products,Condoms and Lubricant,,Business,Tattoo Parlor,20 Clinton Street,,Manhattan,10002,40.720732,-73.984202,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located on the left side when entering at this tattoo parlor. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Faceb,19000101000000.000000000,19000101000000.000000000,,,,,,,,false,false,false,,,,,,,,
113739497,Trendsettas Too Salon,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,577 New Lots Avenue,,Brooklyn,11207,40.6644607,-73.8875204,(718) 975-4484,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,,,,,,
113739254,Downtown Galway Hooker,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,133 7 Avenue South,,Manhattan,10014,40.734572,-74.002244,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located in the back near the restroom at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook c,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,true,,,,,,,,
113739504,United Community Centers,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Community Center,"613 New Lots Avenue,basement",,Brooklyn,11207,40.6649572,-73.8866682,718-649-7979,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a condom dispenser located by basement entrance. at this community center. Last Updated: 1/25/2021 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.fac,19000101000000.000000000,19000101000000.000000000,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,,,true,true,true,,https://ucceny.org,,,,,,
113739318,Hills Barber Shop,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Other,"72-23 Austin Street,Ground",,Queens,11375,40.719066,-73.841963,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,,,,,,
113739332,Isabel's Pharmacy Inc,Free Safer Sex Products,Condoms and Lubricant,,Pharmacy,None,"338 East Gun Hill Road*,Ground Floor",,Bronx,10467,40.87857,-73.8731346,718-655-4005,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a box located in front of the checkout counter at this location.Last Updated: 1/26/2021 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/N,19000101000000.000000000,19000101000000.000000000,10:00 AM - 6:30 PM,9:00 AM - 6:30 PM,9:00 AM - 9:00 AM,9:00 AM - 6:30 PM,9:00 AM - 6:00 PM,,10:00 AM - 3:00 PM,true,false,true,,,,,,,,
113739248,Diaspora Community Services,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Community Center,"921 B East New York Avenue,N/A",,Brooklyn,11203,40.6630345,-73.9324501,718-399-0200,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located in the waiting room at this community center. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook commu,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,,,true,false,true,,http://www.diasporacs.org/medicaid-health-homes,,,,,,
113739202,Callen-Lorde Community Health Center,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Clinical Facility,"356 West 18 Street,n/a",,Manhattan,10011,40.7430191,-74.0031578,(212) 271-7200,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser/fishbowl located in the front at this clinical facility. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook c,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,http://callen-lorde.org/our-services,,,,,,
113739509,Velotax Car Service,Free Safer Sex Products,Condoms and Lubricant,,Business,Taxi/Car Service,"45-16 National Street,1",,Queens,11368,40.7455511,-73.8645516,718-393-3333,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a condom dispenser located in front of the store at this taxi/car service. Last Updated: 2/10/2021 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.fac,19000101000000.000000000,19000101000000.000000000,12:00 AM - 11:30 PM,12:00 AM - 11:30 PM,12:00 AM - 12:00 AM,12:00 AM - 11:30 PM,12:00 AM - 11:30 PM,12:00 AM - 11:30 PM,12:00 AM - 11:30 PM,true,true,true,,,,,,,,
113739380,Michelle'S Hair Salon,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,1397 Fulton Street,,Brooklyn,11216,40.680166,-73.945241,(347) 295-3374,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,,,,,,
113739311,HASA Center #93 Staten Island,Free Safer Sex Products,Condoms and Lubricant,,Government,Community Center,"201 Bay Street,1st",,Staten Island,10301,40.6372375,-74.0757391,929-221-8046,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located in the waiting room on the 2nd fl at this community center. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,true,,,,,,,,
113739352,La Famosa Barbershop,Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,121 East Tremont Avenue,,Bronx,10453,40.850489,-73.907119,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located in the back at this barbershop. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,,,,,,
113739418,Onderdonk and Sons,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Other,"566 Onderdonk Avenue,Ground",,Queens,11385,40.705629,-73.910019,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,,,,,,
113739175,Betances Health Center,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Clinical Facility,"280 Henry Street,N/A",,Manhattan,10002,40.7136702,-73.9837398,212-227-8401,"This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located front desk, examination rooms, case managers office, next to bathroom at this clinical facility. Last Updated: 1/13/2021 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to lear",19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 9:00 AM,10:00 AM - 5:00 PM,9:00 AM - 5:00 PM,,,true,true,true,,http://www.betances.org,,,,,,
113739414,OCEAN HILL MEDICAL CENTER,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Clinical Facility,"215 ROCKAWAY AVE,GROUND FLOOR",,Brooklyn,11233,40.6753516,-73.910768,718-498-1600,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a bowl located in the waiting area at this clinical facility. Last Updated: 1/26/2021 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYC,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,,,true,true,true,,,,,,,,
113739219,Community Health Action of Staten Island (CHASI),Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Social Service,"56 Bay Street,4TH Floor",,Staten Island,10301,40.6407206,-74.0760463,(718) 808-1300,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located in the waiting area at this social service. Last Updated: 3/8/2021 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYC,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,true,true,true,,http://chasiny.org,,,,,,
113739269,Essen Medical Pediatrics Clinic,Free Safer Sex Products,Condoms and Lubricant,,Private Practice,Physician,"2202 Grand Concourse,1st Floor",,Bronx,10457,40.8558121,-73.9004793,718-365-6260,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a condom dispenser located triage room at this physician. Last Updated: 2/21/2021 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcond,19000101000000.000000000,19000101000000.000000000,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,,,true,true,true,,,,,,,,
113739370,Manhattan Monster,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,80 Grove Street,,Manhattan,10014,40.733414,-74.002428,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located in the front near the entrance at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,,,,,,
113739193,BronxCare Dr. Martin Luther King Jr. Health Center,Free Safer Sex Products,Condoms and Lubricant,,Hospital,Other,"1265 Franklin Avenue,3rd Floor",,Bronx,10456,40.8312294,-73.9030852,718-503-7733,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a bowl located on top of the security desk and on the 3rd floor in clinic speciality dept. at this location.Last Updated: 1/21/2021 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more o,19000101000000.000000000,19000101000000.000000000,8:30 AM - 5:00 PM,8:30 AM - 7:00 PM,8:30 AM - 8:30 AM,8:00 AM - 7:00 PM,8:00 AM - 5:00 PM,9:00 AM - 3:00 PM,,true,true,true,,,,,,,,
113739454,Secret Project Robot,Free Safer Sex Products,Condoms and Lubricant,,Business,Art Center,1186 Broadway,,Brooklyn,11221,40.692508,-73.927363,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located near the door at this art center. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,,,,,,
113739387,Montefiore - Oval Center,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Other,"3230 Bainbridge Ave,2nd Floor",,Bronx,10467,40.8765241,-73.8795197,(718) 882-5482,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a small container located by the front door of the clinic (can just walk in grab and go!) at this location.Last Updated: 1/7/2021 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 9:00 AM,9:00 AM - 5:00 PM,9:00 AM - 12:00 PM,,,true,true,true,,http://www.montefiore.org/std,,,,,,
113739280,Floyds,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,131 Atlantic Avenue,,Brooklyn,11201,40.690609,-73.995662,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located on the left side of the bar at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook com,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,true,,,,,,,,
113739189,Brandy's Piano Bar,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,235 East 84 Street,,Manhattan,10028,40.777142,-73.954062,212-951-1518,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located on the bar at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,true,false,false,,,,,,,,
113739144,Aid for AIDS,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,"131 Varick Street,Suite 1006",,Manhattan,10013,40.7253905,-74.0060907,(212) 337-8043,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located in our front desk at this location.Last Updated: 3/10/2021 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom F,19000101000000.000000000,19000101000000.000000000,,10:00 AM - 3:30 PM,10:00 AM - 10:00 AM,10:00 AM - 3:30 PM,,,,true,true,true,,http://www.aidforaids.org/new-york,,,,,,
113739298,Hardware Bar,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,697 10 Avenue,,Manhattan,10036,40.763233,-73.992863,212-243-3380,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located on a table beside the bar at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook commu,19000101000000.000000000,19000101000000.000000000,12:00 PM - 4:00 AM,12:00 PM - 4:00 AM,12:00 PM - 4:00 AM,12:00 PM - 4:00 AM,12:00 PM - 4:00 AM,12:00 PM - 4:00 AM,12:00 PM - 4:00 AM,true,false,true,,,,,,,,
113739432,Platinum Image Salon,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,1491 Fulton Street,,Brooklyn,11216,40.679981,-73.941835,(917) 412-9761,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,,,,,,
113739139,Ace Bar,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,531 East 5 Street,,Manhattan,10009,40.724512,-73.983552,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located on the bar at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,12:00 PM - 4:00 AM,12:00 PM - 4:00 AM,true,true,true,,,,,,,,
113739368,Luv Story,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,894 Wyckoff Avenue,,Brooklyn,11237,40.697052,-73.906669,212-971-0626,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located to the right of the bar at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook commun,19000101000000.000000000,19000101000000.000000000,,,,,5:30 PM - 2:00 AM,,,true,false,false,,,,,,,,
113739486,The Levee,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,212 Berry Street,,Brooklyn,11249,40.7162722,-73.9616709,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl (2) located by the bar and on top of the atm at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Fac,19000101000000.000000000,19000101000000.000000000,12:00 PM - 4:00 AM,12:00 PM - 4:00 AM,12:00 PM - 4:00 AM,12:00 PM - 4:00 AM,12:00 PM - 4:00 AM,12:00 PM - 4:00 AM,12:00 PM - 4:00 AM,true,false,true,,,,,,,,
113739403,Nowadays,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,56-06 Cooper Avenue,,Queens,11385,40.6924619,-73.9015358,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located inside at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,true,,,,,,,,
113739378,MFEvents,Free Safer Sex Products,Condoms and Lubricant,,Business,Restaurant,"96 Knickerbocker Ave,Suite 111",,Brooklyn,11237,40.7053418,-73.9303358,3478343556,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a bowl located on the counter at this restaurant. Last Updated: 1/17/2021 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Faceb,19000101000000.000000000,19000101000000.000000000,,4:00 PM - 11:00 PM,4:00 PM - 11:00 PM,4:00 PM - 11:00 PM,4:00 PM - 11:00 PM,2:00 PM - 11:00 PM,2:00 PM - 11:00 PM,true,false,true,,,,,,,,
113739238,Dave's Tavern,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,574 9 Avenue,,Manhattan,10036,40.7580288,-73.9925485,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser / fishbowl located in the front at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook commun,19000101000000.000000000,19000101000000.000000000,11:00 AM - 4:00 AM,11:00 AM - 4:00 AM,11:00 AM - 4:00 AM,11:00 AM - 4:00 AM,11:00 AM - 4:00 AM,11:00 AM - 4:00 AM,11:00 AM - 4:00 AM,true,true,true,,,,,,,,
113739163,Barbershop Los John Paul Barbershop,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,3087 Fulton Street,,Brooklyn,11208,40.68115,-73.880894,(718) 647-8343,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,,,,,,
113739149,All Clean 24 h Laundry,Free Safer Sex Products,Condoms and Lubricant,,Business,Laundromat,2035 3 Avenue,,Manhattan,10029,40.795057,-73.942117,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located in the back near the restroom at this laundromat. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,,,,,,
113739527,Zeke'S Bar & Lounge,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,1452 Fulton Street,,Brooklyn,11216,40.680003,-73.942566,(917) 271-3332,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,,,,,,
